"","STATEFP","COUNTYFP","TRACTCE","PUMA20","geoid","PUMA5CE_new","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","other_cost_20","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","num_hh"
"3303","11","001","004402","00105","11001004402","00105","105","$35,000 to $49,999","1",42135.1913962814,136,17646660.4363665,4200.79283425956,440.016533639974,1589,344.760652175208,0,216.701517501711,685.523880849954,23.4861010989011,261.396480441579,405.803306727995,3120.86863206735,37450.4235848083,5280.19840367969,49999,35000,12548.5764151917,-2450.42358480825,7268.37801151206,-7730.62198848794,"At-Risk",0
"3304","11","001","004402","00105","11001004402","00105","105","$35,000 to $49,999","2",42633.0584652862,38,20875199.4502362,4568.93854743486,803.860164612585,1615,655.518319201499,51.5886460414129,167.161029697755,573.994544633643,23.4861010989011,331.661426065215,483.772032922517,3418.41006673843,41020.9208008611,9646.32197535103,49999,35000,8978.07919913888,-6020.92080086112,-668.242776212142,-15667.2427762121,"Food Insecure",0
"3305","11","001","004402","00105","11001004402","00105","105","$35,000 to $49,999","3",42493.69348659,12,22915803.4903036,4787.04538210195,1120.17193628334,1838,813.532242314355,274.560018390805,109.2474999,404.088804347826,23.4861010989011,417.89977979874,591.634387256667,3880.81444585063,46569.7733502075,13442.0632354,49999,35000,3429.22664979249,-11569.7733502075,-10012.8365856075,-25011.8365856075,"Food Insecure",0
"3306","11","001","004402","00105","11001004402","00105","105","$35,000 to $49,999","4",46380.7971014493,3,5670962.48763853,2381.37827478931,1418.12685558505,2299,864.924877805167,334.186666666667,77.033575125,406.105833333333,23.4861010989011,501.675807628078,743.42537111701,4506.41286165715,54076.9543398857,17017.5222670206,49999,35000,-4077.95433988575,-19076.9543398857,-21095.4766069063,-36094.4766069063,"Food Insecure",0
"3307","11","001","004402","00105","11001004402","00105","105","$35,000 to $49,999","5",43295,1,0,0,1741.7321123249,2742,1151.97943919505,0,0,548.6095,23.4861010989011,565.919765261885,896.746422464979,5031.99480555584,60383.93766667,20900.7853478988,49999,35000,-10384.93766667,-25383.93766667,-31285.7230145688,-46284.7230145688,"Food Insecure",0
"3308","11","001","004402","00105","11001004402","00105","105","$50,000 to $59,999","1",54511.4301075269,104,5823955.30306946,2413.28724006685,440.016533639974,1589,344.760652175208,0,390.320322308347,977.17774018209,23.4861010989011,278.758360922243,405.803306727995,3603.50317668679,43242.0381202415,5280.19840367969,59999,50000,16756.9618797585,6757.96187975853,11476.7634760788,1477.76347607884,"Food Secure",3.659
"3309","11","001","004402","00105","11001004402","00105","105","$50,000 to $59,999","2",54926.4007352941,30,5318425.81333279,2306.17124544835,799.920688570104,1615,655.518319201499,63.3736970588235,276.974876275882,868.955474182004,23.4861010989011,343.427368220521,482.984137714021,3846.73583603763,46160.8300324516,9599.04826284125,59999,50000,13838.1699675484,3839.16996754845,4239.1217047072,-5759.8782952928,"At-Risk",0.592
"3310","11","001","004402","00105","11001004402","00105","105","$50,000 to $59,999","3",54657.8290598291,5,11812728.8670793,3436.9650663164,1131.84443924518,1838,813.532242314355,306.387487179487,217.065705968284,743.040839552239,23.4861010989011,433.03159758062,593.968887849035,4374.54397369389,52494.5276843266,13582.1332709421,59999,50000,7504.47231567338,-2494.52768432662,-6077.66095526873,-16076.6609552687,"Food Insecure",0.379
"3311","11","001","004402","00105","11001004402","00105","105","$50,000 to $59,999","4",53720.9213483146,4,7412256.14147089,2722.54589336358,1425.2101632858,2299,864.924877805167,402.403092134831,147.090181790948,627.061630747127,23.4861010989011,516.211441611564,744.842032657159,4880.17732518854,58562.1279022625,17102.5219594296,59999,50000,1436.87209773753,-8562.12790226247,-15665.649861692,-25664.649861692,"Food Insecure",0.37
"3312","11","001","004402","00105","11001004402","00105","105","$60,000 to $74,999","1",67297.4826767917,200,20947618.2782424,4576.85681207556,440.016533639974,1589,344.760652175208,0,480.124459098749,1316.93246355543,23.4861010989011,287.738774601283,405.803306727995,4042.04245052957,48504.5094063548,5280.19840367969,74999,60000,26494.4905936452,11495.4905936452,21214.2921899655,6215.29218996551,"Food Secure",31.771
"3313","11","001","004402","00105","11001004402","00105","105","$60,000 to $74,999","2",66879.3264540338,46,16735792.1017784,4090.94024666438,806.529319595601,1615,655.518319201499,0,410.448861181622,1121.62419975618,23.4861010989011,351.098260107762,484.30586391912,4177.17574134597,50126.1088961516,9678.35183514721,74999,60000,24872.8911038484,9873.89110384841,15194.5392687012,195.539268701194,"Food Secure",21.436
"3314","11","001","004402","00105","11001004402","00105","105","$60,000 to $74,999","3",67640.5180722892,8,13963051.6330047,3736.71669156289,1067.82417375526,1838,813.532242314355,690.012310843373,338.049049096374,1012.5923346056,23.4861010989011,477.090387710827,581.164834751053,5192.76242566943,62313.1491080331,12813.8900850632,74999,60000,12685.8508919669,-2313.14910803313,-128.039193096287,-15127.0391930963,"Food Insecure",5.748
"3315","11","001","004402","00105","11001004402","00105","105","$60,000 to $74,999","4",69189.6119402985,4,29677233.3016735,5447.68146110558,1385.10171058115,2299,864.924877805167,777.78216119403,250.2030735,487.394655797101,23.4861010989011,560.049792417924,736.820342116229,5262.84066181312,63154.0879417575,16621.2205269738,74999,60000,11844.9120582425,-3154.08794175748,-4776.30846873123,-19775.3084687312,"Food Insecure",1.891
"3316","11","001","004402","00105","11001004402","00105","105","$60,000 to $74,999","5",64836,1,0,0,1599.31598723423,2742,1151.97943919505,1041.768,231.513147,880.115833333333,23.4861010989011,679.006267452819,868.263197446847,6749.8687880801,80998.4254569612,19191.7918468108,74999,60000,-5999.42545696124,-20998.4254569612,-25191.217303772,-40190.217303772,"Food Insecure",0.154
"3317","11","001","004402","00105","11001004402","00105","105","$75,000 to $99,999","1",85728.0495558672,301,51894242.8631922,7203.76588064827,440.016533639974,1589,344.760652175208,0,612.510625431822,1890.91583587166,23.4861010989011,300.977391234591,405.803306727995,4761.65060581218,57139.8072697462,5280.19840367969,99999,75000,42859.1927302538,17860.1927302538,37578.9943265741,12579.9943265741,"Food Secure",61.459
"3318","11","001","004402","00105","11001004402","00105","105","$75,000 to $99,999","2",89000.4941737288,102,38690527.4997011,6220.17101852522,801.674117013838,1615,655.518319201499,37.4183618644068,641.083619264652,1834.69409381238,23.4861010989011,377.41805184433,483.334823402768,5184.61854708616,62215.422565034,9620.08940416606,99999,75000,37783.577434966,12784.577434966,28163.4880308,3164.48803079998,"Food Secure",81.674
"3319","11","001","004402","00105","11001004402","00105","105","$75,000 to $99,999","3",89150.5180722892,11,49425088.3723987,7030.29788646247,1090.93433440693,1838,813.532242314355,536.226445783132,519.188868194393,1541.71895424837,23.4861010989011,482.136799179771,585.786866881386,5754.28941081892,69051.472929827,13091.2120128832,99999,75000,30947.527070173,5948.52707017298,17856.3150572898,-7142.68494271019,"At-Risk",7.845
"3320","11","001","004402","00105","11001004402","00105","105","$75,000 to $99,999","4",88351.9805194805,9,36002431.1172651,6000.20258968521,1431.64242293226,2299,864.924877805167,380.283168831169,445.242173625,1377.77321802935,23.4861010989011,544.457874429249,746.128484586451,5935.16741381884,71222.008965826,17179.7090751871,99999,75000,28776.991034174,3777.99103417397,11597.2819589869,-13401.7180410131,"At-Risk",5.65
"3321","11","001","004402","00105","11001004402","00105","105","$75,000 to $99,999","5",94200,1,0,0,1314.48373705291,2742,1151.97943919505,3125.304,367.33,1077.14,23.4861010989011,872.458327734686,811.296747410581,9359.69786802864,112316.374416344,15773.8048446349,99999,75000,-12317.3744163436,-37316.3744163436,-28091.1792609785,-53090.1792609785,"Food Insecure",0.372
"3322","11","001","004402","00105","11001004402","00105","105","$100,000 to $124,999","1",111096.601581722,276,51194556.2425357,7155.03712377062,440.016533639974,1589,344.760652175208,0,798.180282974697,2724.5586444069,23.4861010989011,319.544356988878,405.803306727995,5799.53003764458,69594.360451735,5280.19840367969,124999,1e+05,55404.639548265,30405.639548265,50124.4411445853,25125.4411445853,"Food Secure",44.5
"3323","11","001","004402","00105","11001004402","00105","105","$100,000 to $124,999","2",112556.033803741,158,52186647.1364144,7224.03260903592,805.345717163859,1615,655.518319201499,10.5663079750574,806.882519710469,2569.3535705836,23.4861010989011,391.679896514979,484.069143432772,6072.4867150845,72869.840581014,9664.14860596631,124999,1e+05,52129.159418986,27130.159418986,42465.0108130197,17466.0108130197,"Food Secure",28.265
"3324","11","001","004402","00105","11001004402","00105","105","$100,000 to $124,999","3",115581.95766129,21,59308007.55982,7701.16923329308,1112.15729823156,1838,813.532242314355,337.401868548387,819.221698765371,2498.93267372421,23.4861010989011,494.379920895857,590.031459646311,6824.95450534708,81899.454064165,13345.8875787787,124999,1e+05,43099.545935835,18100.545935835,29753.6583570563,4754.65835705634,"Food Secure",14.423
"3325","11","001","004402","00105","11001004402","00105","105","$100,000 to $124,999","4",111204.813333333,6,46521518.6360626,6820.66848894319,1421.78403823146,2299,864.924877805167,611.818301333333,747.427610497944,2150.99174342105,23.4861010989011,596.84409289668,744.156807646291,7294.49272705308,87533.9127246369,17061.4084587775,124999,1e+05,37465.0872753631,12466.0872753631,20403.6788165856,-4595.32118341439,"At-Risk",5.446
"3326","11","001","004402","00105","11001004402","00105","105","$100,000 to $124,999","5",113157.188571429,4,84555209.4642365,9195.39066403578,1806.26743256003,2742,1151.97943919505,771.452928,550.942412745805,1739.78215324385,23.4861010989011,704.612831359979,909.653486512007,7684.25586564358,92211.070387723,21675.2091907204,124999,1e+05,32787.929612277,7788.92961227699,11112.7204215566,-13886.2795784434,"At-Risk",0.367
"3327","11","001","004402","00105","11001004402","00105","105","$125,000 to $149,999","1",135400.18303095,165,48908505.4999842,6993.46162497401,440.016533639974,1589,344.760652175208,0,971.245881647429,3523.28913870669,23.4861010989011,336.850916856151,405.803306727995,6788.63269048438,81463.5922858126,5280.19840367969,149999,125000,68535.4077141874,43536.4077141874,63255.2093105077,38256.2093105077,"Food Secure",27.247
"3328","11","001","004402","00105","11001004402","00105","105","$125,000 to $149,999","2",138483.50271351,151,43385265.7197783,6586.74925283924,806.694622210211,1615,655.518319201499,0,976.817160443209,3296.52315319326,23.4861010989011,407.751620295382,484.338924442042,6975.09635423225,83701.156250787,9680.33546652254,149999,125000,66297.843749213,41298.843749213,56617.5082826905,31618.5082826905,"Food Secure",35.517
"3329","11","001","004402","00105","11001004402","00105","105","$125,000 to $149,999","3",134970.346341463,21,52426751.3760868,7240.63197352875,1123.54222490603,1838,813.532242314355,201.507370731707,969.0069846375,3091.55863398693,23.4861010989011,496.907492368849,592.308444981206,7433.99882513824,89207.9859016589,13482.5066988723,149999,125000,60791.0140983411,35792.0140983411,47308.5073994688,22309.5073994688,"Food Secure",4.903
"3330","11","001","004402","00105","11001004402","00105","105","$125,000 to $149,999","4",141747.5,8,45703802.6157025,6760.4587577843,1337.9469101885,2299,864.924877805167,1202.48173114754,965.532160285714,2788.89128306878,23.4861010989011,669.337178052583,727.389382037701,8813.65333145869,105763.839977504,16055.362922262,149999,125000,44235.1600224957,19236.1600224957,28179.7971002337,3180.79710023371,"Food Secure",3.19
"3331","11","001","004402","00105","11001004402","00105","105","$125,000 to $149,999","5",147517,1,0,0,1624.32904610965,2742,1151.97943919505,2647.1424,732.266004467466,2871.35571917808,23.4861010989011,892.120299087107,873.26580922193,11060.3499630266,132724.199556319,19491.9485533158,149999,125000,17274.8004436807,-7724.19955631928,-2217.14810963508,-27216.1481096351,"Food Insecure",0.142
"3332","11","001","004402","00105","11001004402","00105","105","$150,000 to $199,999","1",168425.033780761,172,205865341.859454,14348.0082889387,440.016533639974,1589,344.760652175208,0,1205.03339719323,4548.71680124117,23.4861010989011,360.229668410731,405.803306727995,8071.22662011924,96854.7194414309,5280.19840367969,199999,150000,103144.280558569,53145.2805585691,97864.0821548894,47865.0821548894,"Food Secure",39.617
"3333","11","001","004402","00105","11001004402","00105","105","$150,000 to $199,999","2",173901.378725782,271,215957923.704686,14695.5069223449,806.571115346425,1615,655.518319201499,2.3012912071535,1218.90992367736,4324.24182991185,23.4861010989011,432.178675053133,484.314223069285,8271.63614014989,99259.6336817987,9678.8533841571,199999,150000,100739.366318201,50740.3663182013,91060.5129340442,41061.5129340442,"Food Secure",91.548
"3334","11","001","004402","00105","11001004402","00105","105","$150,000 to $199,999","3",177886.582347589,55,148781465.937429,12197.6008271065,1105.38604090617,1838,813.532242314355,347.184518289354,1290.60203449768,4437.63378256513,23.4861010989011,541.819093710646,588.677208181233,9292.25777247607,111507.093269713,13264.632490874,199999,150000,88491.9067302872,38492.9067302872,75227.2742394132,25228.2742394132,"Food Secure",107.94
"3335","11","001","004402","00105","11001004402","00105","105","$150,000 to $199,999","4",173756.032786885,14,252301299.768468,15883.9950821092,1396.07445504782,2299,864.924877805167,733.701596721311,1173.87644360625,3491.65281884058,23.4861010989011,649.106347427945,739.014891009564,9235.74818550015,110828.978226002,16752.8934605738,199999,150000,89170.0217739982,39171.0217739982,72417.1283134243,22418.1283134243,"Food Secure",9.253
"3336","11","001","004402","00105","11001004402","00105","105","$150,000 to $199,999","5",176051.93594306,7,104470033.153025,10221.0583186393,1556.13541828703,2742,1151.97943919505,1897.22283985765,1318.94782899194,4091.0554181601,23.4861010989011,868.977162743056,859.627083657405,12093.6687900467,145124.02548056,18673.6250194443,199999,150000,54874.9745194397,4875.97451943974,36201.3494999954,-13797.6505000046,"At-Risk",0.641
"3337","11","001","004402","00105","11001004402","00105","105","$200,000 or more","1",328095.165642872,206,22854150408.5645,151175.892286318,440.016533639974,1589,344.760652175208,0,2239.34311633074,10373.4637832786,23.4861010989011,463.660640324482,405.803306727995,15033.714293208,180404.571518495,5280.19840367969,1e+07,2e+05,9819595.4284815,19595.4284815046,9814315.23007783,14315.2300778249,"Food Secure",44.828
"3338","11","001","004402","00105","11001004402","00105","105","$200,000 or more","2",343819.793688278,459,32086631977.5186,179127.418274028,806.634477694016,1615,655.518319201499,1.13660042936883,2342.34983695365,10071.6809371271,23.4861010989011,544.412533537744,484.326895538803,15253.5843283482,183043.011940179,9679.61373232819,1e+07,2e+05,9816956.98805982,16956.9880598212,9807277.37432749,7277.37432749305,"Food Secure",159.153
